Compound_CID,SMILES,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,coord_types,MolecularWeight,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,LogP,RingCount,HeteroRing,FSP3
53223898,COC1=CC(=C(C=C1)Cl)C2=CN=C(C=C2C(=O)O)Cl,-0.4967436408641611,0.5263157894736842,9.843390348640757,5.969305287951849,1.0,2.0,298.125,1.0,3.0,3.0,3.762200000000002,2.0,1.0,0.0769230769230769
53223942,C1=CC=C(C(=C1)C2=C(C=CN=C2)C(=O)O)C(F)(F)F,-0.4776219326906998,0.631578947368421,5.106527394840706,12.145603805395323,1.0,2.0,267.206,1.0,2.0,2.0,3.465600000000001,2.0,1.0,0.0769230769230769
53224098,CCOC(=O)C1=CC=C(C=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776209729728991,0.6190476190476191,15.57705782580294,11.9386105759037,2.0,2.0,286.287,2.0,5.0,4.0,2.2057,2.0,1.0,0.1333333333333333
53224234,CS(=O)(=O)C1=CC=C(C=C1)C2=CNC(=O)C=C2C(=O)O,-0.4776202212156607,0.55,10.090505915787915,5.969305287951849,0.0,1.0,293.30000000000007,2.0,4.0,3.0,1.1436000000000002,2.0,1.0,0.0769230769230769
53224290,C1=CC(=CC(=C1)OC(F)(F)F)C2=C(C=CN=C2)C(=O)O,-0.4776219337334815,0.65,9.843390348640757,12.331664146982233,1.0,2.0,283.205,1.0,3.0,3.0,3.345400000000001,2.0,1.0,0.0769230769230769
53224330,C1=CC(=C(C=C1C2=C(C=CN=C2)C(=O)O)C(F)(F)F)F,-0.4776219337791318,0.6,5.106527394840706,12.145603805395323,1.0,2.0,285.1959999999999,1.0,2.0,2.0,3.6047,2.0,1.0,0.0769230769230769
53224466,C1CCN(C1)C(=O)C2=CC=CC(=C2)C3=C(C=CN=C3)C(=O)O,-0.4776219337752869,0.5909090909090909,10.006437125691184,5.969305287951849,1.0,2.0,296.326,1.0,3.0,3.0,2.6828000000000003,3.0,2.0,0.2352941176470588
53222679,CC1=C(C(=CC=C1)C2=CN=C(C=C2C(=O)O)Cl)C,-0.477621283667176,0.7222222222222222,5.106527394840706,5.969305287951849,1.0,2.0,261.708,1.0,2.0,2.0,3.7170400000000017,2.0,1.0,0.1428571428571428
53222755,C1=CC(=CC=C1CO)C2=C(C=CN=C2)C(=O)O,-0.4776219337831082,0.6470588235294118,10.213054789681411,5.969305287951849,1.0,2.0,229.235,2.0,3.0,3.0,1.9391,2.0,1.0,0.0769230769230769
53222863,CC1=C(C=CC(=C1)C2=NC=CC(=C2)C(=O)O)F,-0.4776376503038244,0.6470588235294118,5.106527394840706,5.969305287951849,1.0,2.0,231.226,1.0,2.0,2.0,2.8943200000000004,2.0,1.0,0.0769230769230769
53223187,C1=CC(=CC=C1C2=NC=CC(=C2)C(=O)O)C(=O)O,-0.4776392465501751,0.6111111111111112,10.213054789681411,11.9386105759037,1.0,2.0,243.218,2.0,3.0,3.0,2.145,2.0,1.0,0.0
53223203,C1OC2=C(O1)C=C(C=C2)C3=C(C=CN=C3)C(=O)O,-0.477621933733295,0.5555555555555556,14.580253302440804,5.969305287951849,1.0,2.0,243.218,1.0,4.0,2.0,2.1754999999999995,3.0,2.0,0.0769230769230769
53223207,C1OC2=C(O1)C=C(C=C2)C3=CN=C(C=C3C(=O)O)N,-0.4776209729230682,0.5789473684210527,20.313920779602988,5.969305287951849,2.0,2.0,258.233,2.0,5.0,2.0,1.7576999999999998,3.0,2.0,0.0769230769230769
53223299,CSC1=CC=CC(=C1)C2=C(C=CN=C2)C(=O)O,-0.4776219337687749,0.6470588235294118,5.106527394840706,5.969305287951849,1.0,2.0,245.303,1.0,3.0,3.0,3.168700000000002,2.0,1.0,0.0769230769230769
53223307,CSC1=CC=CC(=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776209729585714,0.6666666666666666,10.84019487200289,5.969305287951849,2.0,2.0,260.318,2.0,4.0,3.0,2.7509,2.0,1.0,0.0769230769230769
53223379,COC1=C(C=C(C=C1)C2=C(C=CN=C2)C(=O)O)F,-0.4936869603355936,0.5555555555555556,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223787,CCSC1=CC=C(C=C1)C2=NC=CC(=C2)C(=O)O,-0.4776376503038312,0.6666666666666666,5.106527394840706,5.969305287951849,1.0,2.0,259.33,1.0,3.0,4.0,3.5588000000000024,2.0,1.0,0.1428571428571428
156811470,C1CC1CC2=C(C=CN=C2)C(=O)O,-0.4776305763723263,0.6923076923076923,5.106527394840706,5.969305287951849,1.0,2.0,177.203,1.0,2.0,3.0,1.7323000000000002,2.0,1.0,0.4
49871102,C1=C(C=C(N=C1OC(F)(F)F)Cl)C(=O)O,-0.4776355638298685,0.6,9.843390348640757,12.331664146982233,1.0,2.0,241.552,1.0,3.0,2.0,2.3318,1.0,1.0,0.1428571428571428
70764298,C[C@@H]1CN(CCN1)C2=NC=CC(=N2)C3=NC=CC(=C3)C(=O)O,-0.4776376447969578,0.5,15.323225729697514,5.969305287951849,5.0,2.0,299.33400000000006,2.0,6.0,3.0,1.0348999999999993,3.0,3.0,0.3333333333333333
67462335,C1=CN=C(C(=C1C(=O)O)Cl)C(F)(F)F,-0.4775992747235275,0.5714285714285714,5.106527394840706,12.145603805395323,1.0,2.0,225.553,1.0,2.0,1.0,2.452,1.0,1.0,0.1428571428571428
81445398,C1COCCC1OC2=C(C=CN=C2)C(=O)O,-0.4877214459388974,0.375,14.580253302440804,5.969305287951849,1.0,2.0,223.228,1.0,4.0,3.0,1.3376,2.0,2.0,0.4545454545454545
83698583,CC(C)(C)C1=NC(=CC(=C1)C(=O)O)N,-0.4776368330601409,0.6428571428571429,10.84019487200289,5.969305287951849,2.0,2.0,194.234,2.0,3.0,1.0,1.6594999999999998,1.0,1.0,0.4
83702359,CC(C)(C)C1=NC(=CC(=C1)C(=O)O)NC,-0.4776368323932648,0.6,10.423315998847038,5.969305287951849,2.0,2.0,208.261,2.0,3.0,2.0,2.119,1.0,1.0,0.4545454545454545
117609807,C1C(CO1)C2=NC=CC(=C2)C(=O)O,-0.4776377927221411,0.4615384615384615,9.843390348640757,5.969305287951849,1.0,2.0,179.17499999999998,1.0,3.0,2.0,0.8936,2.0,2.0,0.3333333333333333
169490534,C1=CC=C(C=C1)CNC(=O)C2=NC=CC(=C2)C(=O)O,-0.4776376329854309,0.6842105263157895,10.423315998847038,5.969305287951849,1.0,2.0,256.261,2.0,3.0,4.0,1.7098,2.0,1.0,0.0714285714285714
53408816,C1=CN=C(C=C1C(=O)O)NCCO,-0.4776369595099162,0.5384615384615384,15.529843393687743,5.969305287951849,2.0,2.0,182.179,3.0,4.0,4.0,0.1839999999999998,1.0,1.0,0.25
53222501,C1=CSC=C1C2=CN=C(C=C2C(=O)O)N,-0.477620970236837,0.6666666666666666,10.84019487200289,5.969305287951849,2.0,2.0,220.253,2.0,4.0,2.0,2.0905,2.0,2.0,0.0
53222749,C1=CC(=CC(=C1)C2=CNC(=O)C=C2C(=O)O)CO,-0.4776202212120177,0.6111111111111112,15.19703331062862,5.969305287951849,0.0,1.0,245.23399999999995,3.0,3.0,3.0,1.2323999999999995,2.0,1.0,0.0769230769230769
53222797,CC1=CC(=C(C=C1)C2=NC=CC(=C2)C(=O)O)F,-0.477637650265446,0.6470588235294118,5.106527394840706,5.969305287951849,1.0,2.0,231.226,1.0,2.0,2.0,2.8943200000000004,2.0,1.0,0.0769230769230769
53222813,CC1=CC(=C(C=C1)C2=CN=C(C=C2C(=O)O)Cl)F,-0.4776212746723741,0.6111111111111112,5.106527394840706,5.969305287951849,1.0,2.0,265.671,1.0,2.0,2.0,3.5477200000000018,2.0,1.0,0.0769230769230769
53222829,CC1=C(C=CC=C1F)C2=NC=CC(=C2)C(=O)O,-0.4776376503000187,0.6470588235294118,5.106527394840706,5.969305287951849,1.0,2.0,231.226,1.0,2.0,2.0,2.8943200000000004,2.0,1.0,0.0769230769230769
53222845,CC1=C(C=CC=C1F)C2=CN=C(C=C2C(=O)O)Cl,-0.4776212836333968,0.6666666666666666,5.106527394840706,5.969305287951849,1.0,2.0,265.671,1.0,2.0,2.0,3.5477200000000018,2.0,1.0,0.0769230769230769
53222877,CC1=C(C=C(C=C1)F)C2=NC=CC(=C2)C(=O)O,-0.4776376503000191,0.6470588235294118,5.106527394840706,5.969305287951849,1.0,2.0,231.226,1.0,2.0,2.0,2.8943200000000004,2.0,1.0,0.0769230769230769
53222977,C1=CN=CC(=C1C(=O)O)C2=CC=C(S2)C=O,-0.4776215823559803,0.5,5.106527394840706,5.969305287951849,1.0,2.0,233.248,1.0,4.0,3.0,2.3208,2.0,2.0,0.0
53223137,C1=CC(=C(C(=C1)C2=C(C=CN=C2)C(=O)O)F)C#N,-0.4776219238039311,0.5,5.106527394840706,5.969305287951849,2.0,2.0,242.20899999999995,1.0,3.0,2.0,2.45758,2.0,1.0,0.0
53223229,CC1=C(C=CC(=C1)OC)C2=C(C=CN=C2)C(=O)O,-0.4967573961937242,0.6111111111111112,9.843390348640757,5.969305287951849,1.0,2.0,243.262,1.0,3.0,3.0,2.76382,2.0,1.0,0.1428571428571428
53223329,COC1=CC=CC(=C1F)C2=NC=CC(=C2)C(=O)O,-0.4936619912477053,0.5555555555555556,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223345,COC1=CC=CC(=C1F)C2=CN=C(C=C2C(=O)O)Cl,-0.4936630500859045,0.5263157894736842,9.843390348640757,5.969305287951849,1.0,2.0,281.67,1.0,3.0,3.0,3.2479000000000013,2.0,1.0,0.0769230769230769
53223361,COC1=CC(=C(C=C1)F)C2=NC=CC(=C2)C(=O)O,-0.4967408435963714,0.5555555555555556,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223377,COC1=CC(=C(C=C1)F)C2=CN=C(C=C2C(=O)O)Cl,-0.4967418339270451,0.5263157894736842,9.843390348640757,5.969305287951849,1.0,2.0,281.67,1.0,3.0,3.0,3.2479000000000013,2.0,1.0,0.0769230769230769
53223393,COC1=C(C=CC(=C1)C2=C(C=CN=C2)C(=O)O)F,-0.4936644137452675,0.5555555555555556,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223409,COC1=C(C=C(C=C1)F)C2=NC=CC(=C2)C(=O)O,-0.4960501731493045,0.5555555555555556,9.843390348640757,5.969305287951849,1.0,2.0,247.225,1.0,3.0,3.0,2.5945,2.0,1.0,0.0769230769230769
53223489,CC1=CC(=CC(=C1)Cl)C2=CN=C(C=C2C(=O)O)Cl,-0.4776212846164165,0.6666666666666666,5.106527394840706,5.969305287951849,1.0,2.0,282.126,1.0,2.0,2.0,4.062020000000002,2.0,1.0,0.0769230769230769
53223673,COC(=O)C1=CC=CC(=C1)C2=C(C=CN=C2)C(=O)O,-0.4776219337752442,0.5789473684210527,9.843390348640757,11.9386105759037,1.0,2.0,257.245,1.0,4.0,3.0,2.2334,2.0,1.0,0.0714285714285714
53223693,COC(=O)C1=CC=C(C=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776209729728991,0.6,15.57705782580294,11.9386105759037,2.0,2.0,272.26,2.0,5.0,3.0,1.8156,2.0,1.0,0.0714285714285714
53223701,CCOC1=CC(=C(C=C1)C2=NC=CC(=C2)C(=O)O)C,-0.4938789255478703,0.631578947368421,9.843390348640757,5.969305287951849,1.0,2.0,257.289,1.0,3.0,4.0,3.1539200000000003,2.0,1.0,0.2
53223717,CCOC1=CC(=C(C=C1)C2=CN=C(C=C2C(=O)O)Cl)C,-0.4938789409386756,0.65,9.843390348640757,5.969305287951849,1.0,2.0,291.734,1.0,3.0,4.0,3.8073200000000025,2.0,1.0,0.2
53223801,C1=CN=C(C=C1C(=O)O)C2=CC(=CC(=C2)F)C(=O)O,-0.4776377437951622,0.5789473684210527,10.213054789681411,11.9386105759037,1.0,2.0,261.208,2.0,3.0,3.0,2.2841,2.0,1.0,0.0
53223857,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(C=C3C(=O)O)N,-0.4776209709023862,0.75,10.84019487200289,5.969305287951849,2.0,2.0,264.284,2.0,3.0,2.0,3.182200000000001,3.0,1.0,0.0
53223865,COC(=O)C1=CC(=CS1)C2=NC=CC(=C2)C(=O)O,-0.4776376502933023,0.5,9.843390348640757,11.9386105759037,1.0,2.0,263.274,1.0,5.0,3.0,2.2949,2.0,2.0,0.0833333333333333
53223877,COC(=O)C1=CC(=CS1)C2=CNC(=O)C=C2C(=O)O,-0.4776202184714021,0.5263157894736842,14.827368869587962,11.9386105759037,0.0,1.0,279.273,2.0,5.0,3.0,1.5881999999999998,2.0,2.0,0.0833333333333333
53223881,COC(=O)C1=CC(=CS1)C2=CN=C(C=C2C(=O)O)Cl,-0.4776212818949998,0.5789473684210527,9.843390348640757,11.9386105759037,1.0,2.0,297.71899999999994,1.0,5.0,3.0,2.9483000000000006,2.0,2.0,0.0833333333333333
53223929,COC1=C(C=CC(=C1)Cl)C2=CN=C(C=C2C(=O)O)Cl,-0.4960570307319255,0.5263157894736842,9.843390348640757,5.969305287951849,1.0,2.0,298.125,1.0,3.0,3.0,3.762200000000002,2.0,1.0,0.0769230769230769
53223941,COC1=C(C=C(C=C1)Cl)C2=CN=C(C=C2C(=O)O)Cl,-0.4961109130513958,0.5263157894736842,9.843390348640757,5.969305287951849,1.0,2.0,298.125,1.0,3.0,3.0,3.762200000000002,2.0,1.0,0.0769230769230769
53223965,C1=CC(=CC=C1C2=CNC(=O)C=C2C(=O)O)C(F)(F)F,-0.4776202212156991,0.6,10.090505915787915,12.145603805395323,0.0,1.0,283.2049999999999,2.0,2.0,2.0,2.7589,2.0,1.0,0.0769230769230769
53224089,CCOC(=O)C1=CC=C(C=C1)C2=NC=CC(=C2)C(=O)O,-0.4776376503038312,0.6,9.843390348640757,11.9386105759037,1.0,2.0,271.272,1.0,4.0,4.0,2.6235,2.0,1.0,0.1333333333333333
53224141,COC(=O)C1=C(C=C(C=C1)C2=C(C=CN=C2)C(=O)O)F,-0.4776219337458864,0.55,9.843390348640757,11.9386105759037,1.0,2.0,275.235,1.0,4.0,3.0,2.3725,2.0,1.0,0.0714285714285714
53224149,COC(=O)C1=C(C=C(C=C1)C2=CN=C(C=C2C(=O)O)N)F,-0.4776209729356679,0.5714285714285714,15.57705782580294,11.9386105759037,2.0,2.0,290.25,2.0,5.0,3.0,1.9547,2.0,1.0,0.0714285714285714
53224157,COC(=O)C1=CC(=CC(=C1)C2=NC=CC(=C2)C(=O)O)F,-0.4776376503037474,0.55,9.843390348640757,11.9386105759037,1.0,2.0,275.235,1.0,4.0,3.0,2.3725,2.0,1.0,0.0714285714285714
53224209,CS(=O)(=O)C1=CC=CC(=C1)C2=C(C=CN=C2)C(=O)O,-0.4776219337686547,0.5789473684210527,5.106527394840706,5.969305287951849,1.0,2.0,277.30100000000004,1.0,4.0,3.0,1.8503,2.0,1.0,0.0769230769230769
53224217,CS(=O)(=O)C1=CC=CC(=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776209729584511,0.6,10.84019487200289,5.969305287951849,2.0,2.0,292.31600000000003,2.0,5.0,3.0,1.4325,2.0,1.0,0.0769230769230769
53224381,CCOC(=O)C1=C(C=C(C=C1)C2=C(C=CN=C2)C(=O)O)F,-0.4776219337458864,0.5714285714285714,9.843390348640757,11.9386105759037,1.0,2.0,289.262,1.0,4.0,4.0,2.7626,2.0,1.0,0.1333333333333333
53224397,COC(=O)C1=CC(=C(C=C1)Cl)C2=NC=CC(=C2)C(=O)O,-0.4776376502845817,0.55,9.843390348640757,11.9386105759037,1.0,2.0,291.69000000000005,1.0,4.0,3.0,2.886800000000001,2.0,1.0,0.0714285714285714
53224449,CS(=O)(=O)NC1=CC=CC(=C1)C2=C(C=CN=C2)C(=O)O,-0.47762193375515,0.6,5.106527394840706,5.969305287951849,1.0,2.0,292.3160000000001,2.0,4.0,4.0,1.8183,2.0,1.0,0.0769230769230769
156176409,C1CN(C(=O)NC1=O)CC2=NC=CC(=C2)C(=O)O,-0.477637787040233,0.5,10.006437125691184,12.000419800289922,1.0,2.0,249.226,2.0,4.0,3.0,0.2216999999999995,2.0,2.0,0.2727272727272727
176451620,C1CC(=O)NC(=O)C1NC(=O)C2=NC=CC(=C2)C(=O)O,-0.4776376329854248,0.55,10.423315998847038,5.969305287951849,1.0,2.0,277.236,3.0,5.0,3.0,-0.6851999999999994,2.0,2.0,0.25
176468032,C1COC1C2=C(C=CN=C2)C(=O)O,-0.4776293773618696,0.3846153846153846,9.843390348640757,5.969305287951849,1.0,2.0,179.17499999999998,1.0,3.0,2.0,1.2412,2.0,2.0,0.3333333333333333
81445714,COCCOC1=C(C=CN=C1)C(=O)O,-0.488657423168846,0.4285714285714285,14.580253302440804,5.969305287951849,1.0,2.0,197.19,1.0,4.0,5.0,0.8050000000000002,1.0,1.0,0.3333333333333333
81446226,C1CC1COC2=C(C=CN=C2)C(=O)O,-0.4907732471839586,0.5714285714285714,9.843390348640757,5.969305287951849,1.0,2.0,193.202,1.0,3.0,4.0,1.5686,2.0,1.0,0.4
81446414,C1CC(C1)COC2=C(C=CN=C2)C(=O)O,-0.4907732503334026,0.6,9.843390348640757,5.969305287951849,1.0,2.0,207.229,1.0,3.0,4.0,1.9587,2.0,1.0,0.4545454545454545
81751249,C1CCN(CC1)C2=C(C=CN=C2)C(=O)O,-0.4775820353956164,0.5333333333333333,10.006437125691184,5.969305287951849,2.0,2.0,206.245,1.0,3.0,2.0,1.7701,2.0,2.0,0.4545454545454545
163315486,CN(C)C(=O)C1=CC(=CC=C1)NC2=C(C=CN=C2)C(=O)O,-0.4775819733114753,0.5238095238095238,15.323225729697514,5.969305287951849,2.0,2.0,285.303,2.0,4.0,4.0,2.2252,2.0,1.0,0.1333333333333333
20275391,CC(CS)C(=O)NC1=NC=CC(=C1)C(=O)O,-0.4776369583100888,0.5625,10.423315998847038,5.969305287951849,1.0,2.0,240.284,3.0,4.0,4.0,1.2841999999999998,1.0,1.0,0.3
53408732,C1CN(CC1O)C2=NC=CC(=C2)C(=O)O,-0.4776369588377138,0.5333333333333333,15.11296452053189,5.969305287951849,2.0,2.0,208.217,2.0,4.0,2.0,0.3507999999999999,2.0,2.0,0.4
53408812,CC(C)(CO)NC1=NC=CC(=C1)C(=O)O,-0.4776369595039713,0.6,15.529843393687743,5.969305287951849,2.0,2.0,210.233,3.0,4.0,4.0,0.9626,1.0,1.0,0.4
43166547,CC(C)CCOC1=NC(=CC(=C1)C(=O)O)Cl,-0.4776355639458686,0.625,9.843390348640757,5.969305287951849,1.0,2.0,243.69,1.0,3.0,5.0,2.8581000000000003,1.0,1.0,0.4545454545454545
53222669,CC1=C(C(=CC=C1)C2=C(C=CN=C2)C(=O)O)C,-0.4776219328119797,0.7058823529411765,5.106527394840706,5.969305287951849,1.0,2.0,227.263,1.0,2.0,2.0,3.0636400000000004,2.0,1.0,0.1428571428571428
53223257,CCOC1=CC=CC(=C1)C2=C(C=CN=C2)C(=O)O,-0.4938670094607054,0.6111111111111112,9.843390348640757,5.969305287951849,1.0,2.0,243.262,1.0,3.0,4.0,2.8455000000000004,2.0,1.0,0.1428571428571428
53223281,CSC1=CC=CC=C1C2=NC=CC(=C2)C(=O)O,-0.4776376502890295,0.6470588235294118,5.106527394840706,5.969305287951849,1.0,2.0,245.303,1.0,3.0,3.0,3.168700000000002,2.0,1.0,0.0769230769230769
53223293,CSC1=CC=CC=C1C2=CNC(=O)C=C2C(=O)O,-0.477620217373296,0.6111111111111112,10.090505915787915,5.969305287951849,0.0,1.0,261.302,2.0,3.0,3.0,2.462,2.0,1.0,0.0769230769230769
53223297,CSC1=CC=CC=C1C2=CN=C(C=C2C(=O)O)Cl,-0.477621280797141,0.6666666666666666,5.106527394840706,5.969305287951849,1.0,2.0,279.74799999999993,1.0,3.0,3.0,3.8221000000000025,2.0,1.0,0.0769230769230769
53223793,CCSC1=CC=C(C=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776209729728755,0.6842105263157895,10.84019487200289,5.969305287951849,2.0,2.0,274.345,2.0,4.0,4.0,3.141000000000001,2.0,1.0,0.1428571428571428
53224301,C1=CC(=CC=C1C2=C(C=CN=C2)C(=O)O)OC(F)(F)F,-0.4776219337829421,0.65,9.843390348640757,12.331664146982233,1.0,2.0,283.2049999999999,1.0,3.0,3.0,3.345400000000001,2.0,1.0,0.0769230769230769
53224465,C1CCN(C1)C(=O)C2=CC=CC(=C2)C3=NC=CC(=C3)C(=O)O,-0.4776376503038168,0.5909090909090909,10.006437125691184,5.969305287951849,1.0,2.0,296.326,1.0,3.0,3.0,2.6828000000000003,3.0,2.0,0.2352941176470588
55250714,C1CCN(C1)C2=C(C=CN=C2)C(=O)O,-0.4775820353956163,0.5,10.006437125691184,5.969305287951849,2.0,2.0,192.218,1.0,3.0,2.0,1.38,2.0,2.0,0.4
43216639,CN1CCC(CC1)NC2=NC=CC(=C2)C(=O)O,-0.4776369595069855,0.7058823529411765,15.323225729697514,5.969305287951849,3.0,2.0,235.287,2.0,4.0,3.0,1.2858999999999998,2.0,2.0,0.5
43128739,C#CCOC1=NC=CC(=C1)C(=O)O,-0.4776362120799181,0.5384615384615384,9.843390348640757,5.969305287951849,1.0,2.0,177.159,1.0,3.0,3.0,0.7918000000000001,1.0,1.0,0.1111111111111111
61301083,C1=CN=C(C=C1C(=O)O)SC(F)(F)F,-0.4776374220236064,0.5714285714285714,5.106527394840706,11.477635789216103,1.0,2.0,223.17499999999995,1.0,3.0,2.0,2.3917,1.0,1.0,0.1428571428571428
69545123,C1=CC=C(C=C1)C2=C(C=CN=C2C3=CC=CC=C3)C(=O)O,-0.4776216609444336,0.7142857142857143,5.106527394840706,5.969305287951849,1.0,2.0,275.307,1.0,2.0,3.0,4.113800000000003,3.0,1.0,0.0
64394405,C1CC1C(=O)NC2=NC=CC(=C2)C(=O)O,-0.4776369583100888,0.6,10.423315998847038,5.969305287951849,1.0,2.0,206.201,2.0,3.0,3.0,1.1283,2.0,1.0,0.3
69860998,CC(C)(C)C1=C(C=CN=C1)C(=O)O,-0.4776303195175043,0.6923076923076923,5.106527394840706,5.969305287951849,1.0,2.0,179.219,1.0,2.0,1.0,2.0773,1.0,1.0,0.4
68541378,CCC(CC=C)NC1=NC(=CC(=C1)C(=O)O)OC,-0.4809164141112975,0.6111111111111112,15.160178952647088,5.969305287951849,2.0,2.0,250.298,2.0,4.0,7.0,2.555,1.0,1.0,0.3846153846153846
105382799,CSC1=NC=CC(=C1F)C(=O)O,-0.4775611141198913,0.5833333333333334,5.106527394840706,5.969305287951849,1.0,2.0,187.195,1.0,3.0,2.0,1.6408,1.0,1.0,0.1428571428571428
118704315,C1=C(C(=CN=C1F)C(F)(F)F)C(=O)O,-0.477625255964187,0.5,5.106527394840706,12.145603805395323,1.0,2.0,209.098,1.0,2.0,1.0,1.9377,1.0,1.0,0.1428571428571428
118704419,COC1=NC=CC(=C1C(F)(F)F)C(=O)O,-0.4805388421816099,0.5333333333333333,9.843390348640757,12.145603805395323,1.0,2.0,221.134,1.0,3.0,2.0,1.8072,1.0,1.0,0.25
122055025,CCCNC(=O)C1=NC=CC(=C1)C(=O)O,-0.4776376329854371,0.6,10.423315998847038,5.969305287951849,1.0,2.0,208.217,2.0,3.0,4.0,0.9196000000000002,1.0,1.0,0.3
70663168,COC1=CC(=CC(=N1)C(F)(F)F)C(=O)O,-0.4809557383175373,0.5333333333333333,9.843390348640757,12.145603805395323,1.0,2.0,221.134,1.0,3.0,2.0,1.8072,1.0,1.0,0.25
345361,C1=CN=CC(=C1C(=O)O)F,-0.477561646153362,0.5,5.106527394840706,5.969305287951849,1.0,2.0,141.10099999999997,1.0,2.0,1.0,0.9189,1.0,1.0,0.0
21085461,CCCN(CCC)C1=NC=CC(=C1)C(=O)O,-0.4776369588377788,0.625,10.006437125691184,5.969305287951849,2.0,2.0,222.288,1.0,3.0,6.0,2.4062,1.0,1.0,0.5
22507734,C1CC1COCC2=NC=CC(=C2)C(=O)O,-0.4776377851372079,0.6,9.843390348640757,5.969305287951849,1.0,2.0,207.229,1.0,3.0,5.0,1.7064,2.0,1.0,0.4545454545454545
22507742,C1=CN=C(C=C1C(=O)O)COCC(F)(F)F,-0.4776377851372076,0.5625,9.843390348640757,12.145603805395323,1.0,2.0,235.16099999999992,1.0,3.0,4.0,1.8587,1.0,1.0,0.3333333333333333
22507716,C1CC(=O)N(C1)CCOC2=NC=CC(=C2)C(=O)O,-0.4776362120931091,0.4444444444444444,14.743300079491233,5.969305287951849,1.0,2.0,250.254,1.0,4.0,5.0,0.7810000000000001,2.0,2.0,0.4166666666666667
53222488,C1=CSC(=C1)C2=CN=C(C=C2C(=O)O)N,-0.4776206214083285,0.6,10.84019487200289,5.969305287951849,2.0,2.0,220.253,2.0,4.0,2.0,2.0905,2.0,2.0,0.0
53222496,C1=CN=CC(=C1C(=O)O)C2=CSC=C2,-0.4776219310485691,0.6428571428571429,5.106527394840706,5.969305287951849,1.0,2.0,205.238,1.0,3.0,2.0,2.5083,2.0,2.0,0.0
53222504,C1=CSC=C1C2=CNC(=O)C=C2C(=O)O,-0.4776202184794759,0.6,10.090505915787915,5.969305287951849,0.0,1.0,221.237,2.0,3.0,2.0,1.8016,2.0,2.0,0.0
53222508,C1=CSC=C1C2=CN=C(C=C2C(=O)O)Cl,-0.4776212819030726,0.6666666666666666,5.106527394840706,5.969305287951849,1.0,2.0,239.683,1.0,3.0,2.0,3.1617000000000006,2.0,2.0,0.0
53222512,CC1=CC=CC=C1C2=CNC(=O)C=C2C(=O)O,-0.4776202202476226,0.6470588235294118,10.090505915787915,5.969305287951849,0.0,1.0,229.235,2.0,2.0,2.0,2.0485199999999995,2.0,1.0,0.0769230769230769
53222520,CC1=CC(=CC=C1)C2=CNC(=O)C=C2C(=O)O,-0.4776202212120828,0.6470588235294118,10.090505915787915,5.969305287951849,0.0,1.0,229.235,2.0,2.0,2.0,2.0485199999999995,2.0,1.0,0.0769230769230769
53222528,CC1=CC=C(C=C1)C2=CNC(=O)C=C2C(=O)O,-0.4776202212156995,0.6470588235294118,10.090505915787915,5.969305287951849,0.0,1.0,229.235,2.0,2.0,2.0,2.0485199999999995,2.0,1.0,0.0769230769230769
53223244,CC1=C(C=CC(=C1)C2=C(C=CN=C2)C(=O)O)OC,-0.4964886002856481,0.6111111111111112,9.843390348640757,5.969305287951849,1.0,2.0,243.262,1.0,3.0,3.0,2.763820000000001,2.0,1.0,0.1428571428571428
53223252,CC1=C(C=CC(=C1)C2=CNC(=O)C=C2C(=O)O)OC,-0.496488600285809,0.5789473684210527,14.827368869587964,5.969305287951849,0.0,1.0,259.261,2.0,3.0,3.0,2.0571199999999994,2.0,1.0,0.1428571428571428
53223852,C1=CC=C2C(=C1)C=CC=C2C3=C(C=CN=C3)C(=O)O,-0.4776219317137441,0.7368421052631579,5.106527394840706,5.969305287951849,1.0,2.0,249.269,1.0,2.0,2.0,3.6000000000000023,3.0,1.0,0.0
53223860,C1=CC=C2C(=C1)C=CC=C2C3=CNC(=O)C=C3C(=O)O,-0.4776202191450605,0.7,10.090505915787915,5.969305287951849,0.0,1.0,265.268,2.0,2.0,2.0,2.8933,3.0,1.0,0.0
53223864,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(C=C3C(=O)O)Cl,-0.4776212825685088,0.75,5.106527394840706,5.969305287951849,1.0,2.0,283.71399999999994,1.0,2.0,2.0,4.253400000000002,3.0,1.0,0.0
